weblink (doi, website)	Paper_name / source	City	Infra-urban territorial unit	Category	Sub-category	Year	Year (end)	Indicator	Value	Unit	Per capita / total	OBS
	Towards more comprehensive urban environmental assessments: exploring the complex relationship between urban and metabolic profiles	Brussels	Saint-Gilles	Water	consumption	1995		Total water consumption - excluding line losses	2421374	m³	total	
	Towards more comprehensive urban environmental assessments: exploring the complex relationship between urban and metabolic profiles	Brussels	Saint-Josse-ten-Noode	Water	consumption	1995		Total water consumption - excluding line losses	1313264	m³	total	
	Towards more comprehensive urban environmental assessments: exploring the complex relationship between urban and metabolic profiles	Brussels	Schaerbeek	Water	consumption	1995		Total water consumption - excluding line losses	4511863	m³	total	
	Towards more comprehensive urban environmental assessments: exploring the complex relationship between urban and metabolic profiles	Brussels	Uccle	Water	consumption	1995		Total water consumption - excluding line losses	4323555	m³	total	
	Towards more comprehensive urban environmental assessments: exploring the complex relationship between urban and metabolic profiles	Brussels	Watermael-Boitsfort	Water	consumption	1995		Total water consumption - excluding line losses	1596997	m³	total	
	Towards more comprehensive urban environmental assessments: exploring the complex relationship between urban and metabolic profiles	Brussels	Woluwe-Saint-Lambert	Water	consumption	1995		Total water consumption - excluding line losses	2661375	m³	total	
	Towards more comprehensive urban environmental assessments: exploring the complex relationship between urban and metabolic profiles	Brussels	Woluwe-Saint-Pierre	Water	consumption	1995		Total water consumption - excluding line losses	2165954	m³	total	
	Towards more comprehensive urban environmental assessments: exploring the complex relationship between urban and metabolic profiles	Brussels		Water	consumption	1995		Total water consumption - excluding line losses	59165485	m³	total	
	Towards more comprehensive urban environmental assessments: exploring the complex relationship between urban and metabolic profiles	Brussels	Anderlecht	Water	consumption	1994		Total water consumption - excluding line losses	4038612	m³	total	
	Towards more comprehensive urban environmental assessments: exploring the complex relationship between urban and metabolic profiles	Brussels	Auderghem	Water	consumption	1994		Total water consumption - excluding line losses	1594841	m³	total	
	Towards more comprehensive urban environmental assessments: exploring the complex relationship between urban and metabolic profiles	Brussels	Berchem-Sainte-Agathe	Water	consumption	1994		Total water consumption - excluding line losses	793589	m³	total	
	Towards more comprehensive urban environmental assessments: exploring the complex relationship between urban and metabolic profiles	Brussels	Bruxelles	Water	consumption	1994		Total water consumption - excluding line losses	11835981	m³	total	
	Towards more comprehensive urban environmental assessments: exploring the complex relationship between urban and metabolic profiles	Brussels	Etterbeek	Water	consumption	1994		Total water consumption - excluding line losses	2202810	m³	total	
	Towards more comprehensive urban environmental assessments: exploring the complex relationship between urban and metabolic profiles	Brussels	Evere	Water	consumption	1994		Total water consumption - excluding line losses	1473521	m³	total	
	Towards more comprehensive urban environmental assessments: exploring the complex relationship between urban and metabolic profiles	Brussels	Forest	Water	consumption	1994		Total water consumption - excluding line losses	2407290	m³	total	
	Towards more comprehensive urban environmental assessments: exploring the complex relationship between urban and metabolic profiles	Brussels	Ganshoren	Water	consumption	1994		Total water consumption - excluding line losses	850102	m³	total	
	Towards more comprehensive urban environmental assessments: exploring the complex relationship between urban and metabolic profiles	Brussels	Ixelles	Water	consumption	1994		Total water consumption - excluding line losses	4343487	m³	total	
	Towards more comprehensive urban environmental assessments: exploring the complex relationship between urban and metabolic profiles	Brussels	Jette	Water	consumption	1994		Total water consumption - excluding line losses	1787890	m³	total	
	Towards more comprehensive urban environmental assessments: exploring the complex relationship between urban and metabolic profiles	Brussels	Koekelberg	Water	consumption	1994		Total water consumption - excluding line losses	699959	m³	total	
	Towards more comprehensive urban environmental assessments: exploring the complex relationship between urban and metabolic profiles	Brussels	Molenbeek-Saint-Jean	Water	consumption	1994		Total water consumption - excluding line losses	2978290	m³	total	
	Towards more comprehensive urban environmental assessments: exploring the complex relationship between urban and metabolic profiles	Brussels	Saint-Gilles	Water	consumption	1994		Total water consumption - excluding line losses	2388470	m³	total	
	Towards more comprehensive urban environmental assessments: exploring the complex relationship between urban and metabolic profiles	Brussels	Saint-Josse-ten-Noode	Water	consumption	1994		Total water consumption - excluding line losses	1292705	m³	total	
	Towards more comprehensive urban environmental assessments: exploring the complex relationship between urban and metabolic profiles	Brussels	Schaerbeek	Water	consumption	1994		Total water consumption - excluding line losses	5226039	m³	total	
	Towards more comprehensive urban environmental assessments: exploring the complex relationship between urban and metabolic profiles	Brussels	Uccle	Water	consumption	1994		Total water consumption - excluding line losses	4034294	m³	total	
